REVIEW_YEAR,EFFECTIVE_DATE,PREMIUM_BEFORE,SUM_ASSURED_BEFORE,CRITICAL_ILLNESS_BEFORE,AGE_AT_REVIEW,OPTIMUM_PREMIUM_5Y,OPTIMUM_PREMIUM_10Y,BRANCH,REVIEW_OUTCOME,ASSIGNED_FLAG,ASTERISKED_ORPHAN,SINGLE,JOINT_LIFE_1ST,DUAL_LIFE,PRIMARY_AGENT_STATUS
10,02/01/2020,110.25,220500.0,Yes,48,125.51,181.78,Fermoy,Option 2 - 10 year increase,Y,N,N,N,Y,Active
10,06/01/2020,179.19,293203.0,Yes,55,358.46,404.23,Fermoy,Option 3 - Maintain current premium and reduce benefits,N,N,N,N,Y,Inactive
10,02/01/2020,60.0,155000.0,Yes,47,94.34,112.46,Dublin,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,02/01/2020,130.32,41504.0,No,50,221.87,236.66,Fermoy,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,10/01/2020,81.45,16290.0,No,75,142.49,180.88,Fermoy,Option 3 - Maintain current premium and reduce benefits,N,N,N,N,Y,Inactive
10,02/01/2020,155.0,540000.0,Yes,48,223.66,268.49,Moynalty,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,02/01/2020,162.9,162889.5,Yes,50,323.11,399.87,Dublin,Option 4 - Cover allowed to expire,N,N,Y,N,N,Inactive
10,06/01/2020,95.34,244334.0,Yes,45,165.91,214.55,Moynalty,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,17/12/2019,144.96,244334.5,Yes,49,186.93,215.53,Dublin,Option 1 - 5 year increase,N,N,Y,N,N,Active
10,06/01/2020,203.0,203612.0,Yes,53,294.54,319.34,Cork,Option 1 - 5 year increase,Y,N,Y,N,N,Active
10,27/01/2020,150.0,87500.0,Yes,51,161.45,203.89,Galway,Option 1a - Other Premium Increase,N,N,Y,N,N,Active
10,02/01/2020,103.4,225000.0,Yes,47,141.54,192.1,Dublin,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,02/01/2020,116.25,384420.0,No,47,158.22,212.1,Cork,Option 3a - Reduce Premium and Benefits,N,N,N,N,Y,Active
10,06/01/2020,165.81,81445.5,Yes,55,211.59,223.03,Fermoy,Option 3 - Maintain current premium and reduce benefits,N,N,Y,N,N,Active
10,06/01/2020,292.44,504958.0,Yes,52,631.87,755.35,Dublin,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,15/01/2020,100.97,423513.0,Yes,45,135.31,167.73,South Dublin,Option 1 - 5 year increase,Y,N,N,N,Y,Inactive
10,10/01/2020,187.34,447946.0,No,49,393.31,478.18,Dublin,Option 1 - 5 year increase,N,N,N,N,Y,Active
10,02/01/2020,82.01,82687.5,Yes,53,101.09,120.16,East Gate,Option 1 - 5 year increase,N,N,Y,N,N,Inactive
10,27/01/2020,60.0,450000.0,No,42,88.62,117.23,Fermoy,Option 1 - 5 year increase,N,N,N,N,Y,Active
10,30/01/2020,118.69,319070.0,No,50,172.1,242.66,Tralee,Option 3 - Maintain current premium and reduce benefits,Y,N,N,N,Y,Inactive
10,03/02/2020,162.84,81445.5,Yes,54,227.69,249.15,Tralee,Option 1 - 5 year increase,N,Y,Y,N,N,Inactive
10,03/02/2020,285.28,501712.0,Yes,53,571.32,641.88,Dublin,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,07/02/2020,230.38,370574.5,Yes,60,472.57,599.39,Dublin,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,17/02/2020,81.45,382789.0,No,47,111.97,140.59,Dublin,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,20/02/2020,93.08,108593.0,Yes,48,129.33,156.98,Dublin,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,24/02/2020,131.55,203612.0,Yes,42,154.44,199.74,Fermoy,Option 1 - 5 year increase,Y,N,Y,N,N,Inactive
10,10/02/2020,165.38,43549.0,No,66,186.37,276.01,Tralee,Option 1 - 5 year increase,N,Y,Y,N,N,Inactive
10,17/02/2020,273.0,285056.5,Yes,52,314.96,432.23,Cork,Option 1 - 5 year increase,N,N,N,N,Y,Active
10,17/02/2020,81.45,61083.0,No,46,161.57,183.51,Moynalty,Option 1 - 5 year increase,N,N,Y,N,N,Inactive
10,28/02/2020,228.04,244334.5,Yes,46,384.42,459.75,Cork,Option 3a - Reduce Premium and Benefits,N,N,Y,N,N,Active
10,05/03/2020,37.07,178500.0,No,44,56.15,69.5,Fermoy,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,24/02/2020,144.96,81445.5,Yes,48,221.25,279.91,East Gate,Option 1 - 5 year increase,N,N,Y,N,N,Inactive
10,02/03/2020,79.08,294752.0,Yes,39,105.79,123.91,Roscommon,Option 4 - Cover allowed to expire,N,N,N,N,Y,Inactive
10,06/03/2020,110.22,244334.0,Yes,47,194.14,220.85,Dublin,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,28/02/2020,93.27,145000.0,No,58,196.27,237.27,Moynalty,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,24/02/2020,206.55,814448.0,No,53,423.96,463.54,South Dublin,Option 3 - Maintain current premium and reduce benefits,N,N,N,N,Y,Active
10,02/03/2020,176.86,218284.0,Yes,47,302.73,360.9,Dublin,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,10/03/2020,81.45,162891.0,Yes,49,119.6,142.49,East Gate,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,02/03/2020,138.02,301684.0,Yes,45,195.24,236.25,Fermoy,Option 1 - 5 year increase,Y,N,N,N,Y,Active
10,03/03/2020,126.14,244334.0,Yes,40,139.5,168.11,Moynalty,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,28/02/2020,60.26,403965.0,No,39,65.99,81.25,Fermoy,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,09/03/2020,106.25,16290.0,No,76,213.06,234.99,Roscommon,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,09/03/2020,58.99,329850.0,No,45,85.7,100.01,Cork,Option 3a - Reduce Premium and Benefits,Y,N,N,N,Y,Active
10,09/03/2020,112.22,162891.0,Yes,47,180.88,207.59,Dublin,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,09/03/2020,130.06,366501.5,Yes,45,217.8,253.08,Cork,Option 3a - Reduce Premium and Benefits,N,N,N,N,Y,Active
10,20/03/2020,249.56,295645.0,Yes,55,379.24,471.73,Cork,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,05/03/2020,183.79,300000.0,Yes,53,206.68,282.01,Fermoy,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,23/03/2020,144.96,109951.5,Yes,50,213.62,269.89,East Gate,Option 1 - 5 year increase,N,N,Y,N,N,Inactive
10,24/03/2020,95.1,250000.0,Yes,46,163.76,177.12,Fermoy,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,02/03/2020,231.53,116920.0,No,56,262.05,376.47,Cork,Option 1 - 5 year increase,N,N,Y,N,N,Active
10,25/03/2020,95.34,410481.0,No,53,184.99,226.94,Dublin,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,18/03/2020,95.34,382789.0,Yes,40,110.6,134.45,Cork,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,01/04/2020,125.0,215500.0,No,52,248.97,319.54,East Gate,Option 1 - 5 year increase,Y,N,N,N,Y,Inactive
10,23/03/2020,51.72,66487.0,No,55,74.61,94.17,Moynalty,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,01/04/2020,204.18,814448.0,Yes,53,403.48,540.78,Combine,Option 1 - 5 year increase,Y,Y,N,N,Y,Inactive
10,07/04/2020,261.14,392564.0,Yes,54,520.48,613.91,Dublin,Option 1 - 5 year increase,N,N,N,N,Y,Active
10,23/03/2020,50.67,209475.0,No,45,77.38,87.87,Cork,Option 3 - Maintain current premium and reduce benefits,Y,N,N,N,Y,Active
10,01/04/2020,188.12,162889.5,Yes,42,298.74,346.42,East Gate,Option 1 - 5 year increase,N,N,Y,N,N,Active
10,30/03/2020,127.63,89340.0,No,62,234.44,295.47,Galway South,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,30/03/2020,196.62,203612.5,Yes,55,303.42,344.43,Galway,Option 3 - Maintain current premium and reduce benefits,N,N,N,N,Y,Active
10,14/04/2020,94.75,749293.0,No,43,134.81,160.08,Fermoy,Option 1 - 5 year increase,Y,N,N,N,Y,Inactive
10,25/03/2020,155.72,63814.0,Yes,62,182.42,229.64,Roscommon,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,14/04/2020,70.0,130000.0,No,55,146.3,158.71,East Gate,Option 3 - Maintain current premium and reduce benefits,N,N,N,N,Y,Inactive
10,14/04/2020,58.43,128441.5,No,39,66.06,75.6,Cork,Option 1 - 5 year increase,Y,N,N,N,Y,Active
10,14/04/2020,86.39,36936.0,Yes,51,105.47,128.36,Galway,Option 1 - 5 year increase,N,N,N,N,Y,Active
10,15/04/2020,105.25,38289.0,No,65,118.61,189.17,Galway,Option 1 - 5 year increase,N,N,Y,N,N,Inactive
10,27/04/2020,117.18,173644.0,Yes,51,166.78,203.01,Cork,Lapsed Immediately,N,N,Y,N,N,Active
10,30/04/2020,81.45,185673.0,Yes,48,146.31,157.75,Moynalty,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,27/04/2020,161.26,268769.0,Yes,44,237.55,278.56,Fermoy,Option 1 - 5 year increase,N,N,N,N,Y,Active
10,05/05/2020,137.0,387000.0,Yes,48,236.18,291.97,Fermoy,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,28/04/2020,170.0,78750.0,Yes,56,204.34,290.14,Cork,Option 1 - 5 year increase,N,N,Y,N,N,Active
10,05/05/2020,124.62,148450.5,Yes,48,143.7,169.45,East Gate,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,01/05/2020,110.0,228880.0,Yes,45,136.71,176.76,Fermoy,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,11/05/2020,107.29,89589.5,No,65,191.21,247.48,East Gate,Option 3 - Maintain current premium and reduce benefits,N,N,N,N,Y,Active
10,11/05/2020,116.88,20361.0,Yes,56,174.1,156.94,Cork,Option 1 - 5 year increase,N,N,Y,N,N,Active
10,27/05/2020,97.73,179179.0,Yes,43,109.18,139.23,East Gate,Option 1 - 5 year increase,Y,N,Y,N,N,Inactive
10,28/05/2020,194.46,193916.0,Yes,48,270.74,329.4,Galway,Option 1 - 5 year increase,N,N,Y,N,N,Inactive
10,25/05/2020,83.08,81445.5,Yes,46,98.34,117.9,Tralee,Option 1 - 5 year increase,N,N,Y,N,N,Active
10,10/06/2020,80.41,67488.0,Yes,44,91.86,116.66,East Gate,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,13/05/2020,157.5,420000.0,No,51,281.47,343.46,East Gate,Option 3 - Maintain current premium and reduce benefits,N,N,N,N,Y,Inactive
10,25/05/2020,126.14,368129.0,Yes,44,179.55,212.93,Roscommon,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,15/05/2020,88.38,20892.5,Yes,56,115.09,107.46,Fermoy,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,29/05/2020,59.27,11500.0,No,73,105.05,125.57,Galway,Option 1 - 5 year increase,N,N,Y,N,N,Active
10,22/05/2020,82.56,171000.0,No,47,120.71,147.42,South Dublin,Option 1 - 5 year increase,N,N,Y,N,N,Active
10,10/06/2020,65.91,501701.0,No,42,86.9,105.02,Fermoy,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,12/06/2020,95.0,180000.0,No,57,190.37,236.14,Roscommon,Option 4 - Cover allowed to expire,N,N,N,N,Y,Inactive
10,29/05/2020,118.2,147747.0,Yes,40,194.49,223.11,Moynalty,Lapsed Immediately,N,N,N,N,Y,Inactive
10,02/06/2020,195.48,138455.5,Yes,51,279.39,309.91,Moynalty,Option 1 - 5 year increase,N,N,Y,N,N,Active
10,08/06/2020,306.68,562542.0,Yes,44,438.26,537.41,Moynalty,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,25/06/2020,130.0,250000.0,Yes,55,145.26,214.88,Fermoy,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,29/06/2020,68.91,38783.0,No,67,122.32,151.89,Cork,Option 1 - 5 year increase,N,N,N,N,Y,Active
10,02/06/2020,101.29,81445.5,Yes,49,158.51,179.97,Dublin,Option 3 - Maintain current premium and reduce benefits,N,N,Y,N,N,Inactive
10,02/06/2020,223.41,162891.0,Yes,58,299.7,357.87,Dublin,Option 1 - 5 year increase,N,N,N,N,Y,Active
10,05/06/2020,389.38,364652.0,No,56,526.67,739.26,Cork,Option 3 - Maintain current premium and reduce benefits,N,N,N,N,Y,Active
10,08/06/2020,159.44,244335.0,Yes,47,247.18,275.79,South Dublin,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,08/06/2020,114.21,687394.0,No,47,205.76,223.89,South Dublin,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,25/06/2020,182.94,365143.0,Yes,54,324.07,381.28,Dublin,Lapsed Immediately,N,Y,N,N,Y,Inactive
10,02/06/2020,145.96,40722.5,No,75,338.59,413.44,East Gate,Option 3 - Maintain current premium and reduce benefits,N,N,Y,N,N,Active
10,25/06/2020,422.01,1140227.5,Yes,54,856.72,1063.59,Cork,Option 1 - 5 year increase,N,N,N,N,Y,Active
10,01/07/2020,136.47,325779.0,Yes,39,235.65,264.26,Cork,Option 1 - 5 year increase,N,N,N,N,Y,Active
10,15/06/2020,201.02,335024.5,Yes,49,284.93,364.09,East Gate,Option 1 - 5 year increase,N,N,N,N,Y,Active
10,29/06/2020,80.41,16289.5,No,67,156.7,183.41,Dublin,Option 1 - 5 year increase,N,N,Y,N,N,Active
10,22/06/2020,217.18,325779.0,Yes,59,423.15,488.95,Dublin,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,29/06/2020,171.77,81445.5,Yes,55,309.09,352.01,East Gate,Option 1a - Other Premium Increase,N,N,Y,N,N,Active
10,10/06/2020,77.68,390000.0,No,47,85.31,121.56,Cork,Option 2 - 10 year increase,Y,N,N,N,Y,Active
10,20/07/2020,167.79,78445.5,No,65,335.63,418.11,Galway,Option 4 - Cover allowed to expire,N,N,Y,N,N,Active
10,08/07/2020,133.04,268768.0,Yes,43,186.45,222.69,Fermoy,Option 3 - Maintain current premium and reduce benefits,N,N,Y,N,N,Inactive
10,20/07/2020,81.45,26062.0,No,70,171.11,218.31,Fermoy,Option 1 - 5 year increase,N,N,Y,N,N,Inactive
10,06/07/2020,172.78,570112.0,No,46,264.33,309.15,Moynalty,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,06/07/2020,80.0,97000.0,Yes,50,118.15,142.0,Moynalty,Option 1 - 5 year increase,Y,N,N,N,Y,Inactive
10,06/07/2020,206.84,232699.0,No,45,244.99,308.88,Fermoy,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,28/07/2020,100.0,175000.0,No,57,168.66,211.59,East Gate,Option 3a - Reduce Premium and Benefits,N,N,N,N,Y,Inactive
10,13/07/2020,121.55,60775.5,Yes,49,155.88,184.49,Fermoy,Option 1 - 5 year increase,N,N,Y,N,N,Active
10,13/07/2020,54.31,58174.5,Yes,48,81.02,88.65,Fermoy,Option 1 - 5 year increase,N,N,Y,N,N,Inactive
10,30/07/2020,121.17,162891.0,Yes,54,144.06,207.96,Fermoy,Option 1 - 5 year increase,N,N,N,N,Y,Active
10,28/07/2020,162.9,407224.0,Yes,52,319.3,355.06,Roscommon,Option 3 - Maintain current premium and reduce benefits,N,Y,N,N,Y,Active
10,24/07/2020,122.96,243430.0,Yes,41,214.5,241.21,Galway,Option 1 - 5 year increase,N,N,Y,N,N,Inactive
10,30/07/2020,114.03,146601.5,Yes,49,209.4,250.88,Dublin,Option 1 - 5 year increase,N,N,Y,N,N,Inactive
10,13/07/2020,89.36,537536.0,No,45,135.14,159.93,Fermoy,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,22/07/2020,87.37,215829.0,Yes,46,148.4,174.16,Roscommon,Option 3 - Maintain current premium and reduce benefits,N,N,Y,N,N,Inactive
10,06/08/2020,79.5,435000.0,Yes,42,94.76,118.61,Dublin,Option 1 - 5 year increase,Y,N,N,N,Y,Inactive
10,04/08/2020,76.0,422130.0,No,51,110.34,145.14,Dublin,Option 3 - Maintain current premium and reduce benefits,N,N,N,N,Y,Inactive
10,13/08/2020,94.5,162891.0,No,55,166.98,194.64,Dublin,Option 1 - 5 year increase,N,N,N,N,Y,Active
10,27/07/2020,111.93,244335.0,Yes,44,188.22,212.07,South Dublin,Option 1 - 5 year increase,N,Y,N,N,Y,Inactive
10,14/08/2020,56.7,315000.0,Yes,37,64.33,78.64,Cork,Option 1 - 5 year increase,Y,N,N,N,Y,Active
10,04/08/2020,141.73,130311.0,No,65,198.95,318.16,Galway,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,17/08/2020,233.33,651559.0,Yes,47,328.69,413.55,Roscommon,Option 1 - 5 year increase,N,Y,N,N,Y,Inactive
10,10/08/2020,259.0,488669.0,Yes,45,407.75,474.49,Dublin,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,04/08/2020,164.57,81445.0,No,71,336.23,426.33,Galway,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,27/08/2020,60.94,488669.0,No,43,91.46,107.68,Galway,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,17/08/2020,168.78,122168.0,Yes,59,290.84,323.27,Fermoy,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,27/08/2020,95.1,195500.0,No,55,217.16,230.52,Dublin,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,17/08/2020,77.57,155133.0,Yes,45,111.91,135.75,Galway South,Option 3a - Reduce Premium and Benefits,N,N,Y,N,N,Inactive
10,27/08/2020,65.0,75000.0,No,65,103.15,140.83,Cork,Option 1 - 5 year increase,N,N,Y,N,N,Active
10,24/08/2020,179.19,439802.0,No,55,371.81,457.16,Fermoy,Option 3a - Reduce Premium and Benefits,Y,N,N,N,Y,Active
10,28/09/2020,226.01,275625.0,Yes,43,241.27,289.43,Fermoy,Option 3a - Reduce Premium and Benefits,N,Y,N,N,Y,Inactive
10,10/09/2020,408.12,570113.5,Yes,49,732.27,880.02,Dublin,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,31/08/2020,85.39,390934.0,No,46,104.47,126.41,Roscommon,Option 1a - Other Premium Increase,N,N,N,N,Y,Inactive
10,31/08/2020,253.2,325779.0,Yes,47,310.42,410.54,Cork,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,17/09/2020,73.5,162750.0,Yes,48,84.95,114.52,Galway South,Option 3 - Maintain current premium and reduce benefits,N,N,N,N,Y,Inactive
10,17/09/2020,73.88,81445.5,Yes,47,115.5,119.75,Dublin,Option 1 - 5 year increase,N,N,Y,N,N,Active
10,07/09/2020,277.67,1221671.5,No,50,559.89,748.68,Cork,Option 3 - Maintain current premium and reduce benefits,N,N,Y,N,N,Inactive
10,07/09/2020,133.04,321708.0,Yes,49,152.12,219.83,East Gate,Option 2 - 10 year increase,N,Y,N,N,Y,Inactive
10,28/09/2020,65.5,290000.0,No,52,111.28,126.54,Dublin,Option 1 - 5 year increase,Y,N,N,N,Y,Inactive
10,01/09/2020,233.33,195467.0,Yes,51,389.71,412.59,East Gate,Option 1 - 5 year increase,N,N,N,N,Y,Active
10,24/09/2020,81.45,206871.0,No,58,165.38,193.05,Dublin,Option 1 - 5 year increase,N,N,N,N,Y,Active
10,16/09/2020,189.11,65155.5,Yes,55,311.16,312.12,Fermoy,Option 3a - Reduce Premium and Benefits,N,Y,Y,N,N,Inactive
10,08/09/2020,85.39,81445.5,Yes,43,100.65,127.36,Galway South,Option 1 - 5 year increase,N,N,Y,N,N,Inactive
10,07/09/2020,108.11,17840.0,No,79,132.91,187.51,Cork,Option 1 - 5 year increase,N,N,N,N,Y,Active
10,07/09/2020,142.0,130311.0,Yes,57,264.06,291.73,Cork,Option 1 - 5 year increase,N,N,N,N,Y,Active
10,07/09/2020,63.04,250000.0,No,47,116.45,133.62,Moynalty,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,28/09/2020,73.5,26250.0,No,62,81.13,131.68,East Gate,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,07/09/2020,111.2,40722.0,Yes,55,185.59,201.8,Dublin,Option 1 - 5 year increase,N,N,N,N,Y,Active
10,30/09/2020,194.63,162889.5,Yes,48,225.15,327.18,Galway,Option 1 - 5 year increase,N,N,Y,N,N,Active
10,02/10/2020,81.45,325779.0,No,50,96.71,137.73,Roscommon,Option 1 - 5 year increase,Y,N,N,N,Y,Inactive
10,05/10/2020,129.11,162891.0,Yes,52,251.17,279.79,Dublin,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,22/09/2020,97.3,244334.0,Yes,39,143.08,165.49,East Gate,Option 1a - Other Premium Increase,N,N,N,N,Y,Active
10,28/09/2020,77.57,72912.0,No,64,106.19,146.23,Dublin,Option 3 - Maintain current premium and reduce benefits,N,Y,N,N,Y,Inactive
10,12/10/2020,121.55,97240.5,Yes,48,190.21,205.47,Cork,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,28/09/2020,120.67,99303.0,Yes,60,174.08,199.83,Dublin,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,15/10/2020,222.42,81445.0,Yes,57,344.47,359.73,Dublin,Option 2 - 10 year increase,N,N,N,N,Y,Active
10,15/10/2020,221.62,434371.0,Yes,57,397.07,482.88,East Gate,Option 1 - 5 year increase,N,N,Y,N,N,Active
10,28/09/2020,46.91,40538.0,No,66,62.17,96.51,East Gate,Option 1 - 5 year increase,N,N,Y,N,N,Inactive
10,16/10/2020,81.45,35631.0,No,70,171.11,211.15,Dublin,Option 1 - 5 year increase,N,N,Y,N,N,Active
10,12/10/2020,104.28,81445.0,No,66,224.44,271.16,Dublin,Option 3a - Reduce Premium and Benefits,N,N,N,N,Y,Inactive
10,12/10/2020,84.43,84426.5,Yes,53,92.06,110.19,Moynalty,Option 1 - 5 year increase,N,N,Y,N,N,Inactive
10,20/10/2020,121.25,19144.0,Yes,58,140.33,180.86,Roscommon,Option 1 - 5 year increase,N,N,Y,N,N,Inactive
10,12/10/2020,140.02,285056.5,Yes,47,231.57,270.19,Cork,Option 1 - 5 year increase,N,N,N,N,Y,Active
10,01/10/2020,87.37,244859.0,No,48,133.15,145.54,Galway South,Option 1 - 5 year increase,N,Y,N,N,Y,Inactive
10,27/10/2020,60.29,28142.0,Yes,54,98.44,107.51,Cork,Option 1 - 5 year increase,N,N,Y,N,N,Active
10,12/10/2020,268.03,671655.5,No,52,309.99,435.84,East Gate,Option 3 - Maintain current premium and reduce benefits,N,N,N,N,Y,Active
10,28/10/2020,106.25,203434.5,No,57,220.69,273.14,Galway South,Option 1 - 5 year increase,N,Y,N,N,Y,Inactive
10,29/10/2020,112.23,228046.0,Yes,42,211.41,228.11,Fermoy,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,19/10/2020,98.79,81445.5,Yes,46,106.42,141.72,East Gate,Option 1 - 5 year increase,N,N,Y,N,N,Inactive
10,19/10/2020,134.01,120608.0,Yes,51,153.09,196.95,Cork,Option 3 - Maintain current premium and reduce benefits,N,N,N,N,Y,Inactive
10,28/10/2020,50.6,22500.0,Yes,55,111.64,110.69,Dublin,Option 4 - Cover allowed to expire,N,N,Y,N,N,Active
10,04/11/2020,99.31,204237.0,Yes,54,188.96,234.73,Tralee,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,27/10/2020,62.1,173644.0,No,48,107.88,121.24,East Gate,Option 3 - Maintain current premium and reduce benefits,N,N,N,N,Y,Inactive
10,02/11/2020,89.59,447946.0,Yes,45,110.58,164.46,Fermoy,Option 1a - Other Premium Increase,Y,N,N,N,Y,Active
10,27/10/2020,293.91,285058.0,Yes,62,469.35,548.01,Tralee,Lapsed Immediately,N,Y,N,N,Y,Inactive
10,09/11/2020,82.44,122982.0,Yes,52,147.3,158.74,Roscommon,Option 3a - Reduce Premium and Benefits,N,N,N,N,Y,Inactive
10,09/11/2020,89.36,431658.0,Yes,43,119.88,139.92,Dublin,Option 3 - Maintain current premium and reduce benefits,N,N,N,N,Y,Inactive
10,09/11/2020,98.47,40722.0,No,61,167.13,214.82,Cork,Option 3 - Maintain current premium and reduce benefits,N,N,N,N,Y,Active
10,26/11/2020,56.33,262072.0,No,47,63.96,87.81,Dublin,Option 2 - 10 year increase,N,N,N,N,Y,Active
10,09/11/2020,113.12,114837.5,Yes,53,151.27,189.41,Fermoy,Option 1 - 5 year increase,N,N,Y,N,N,Active
10,11/11/2020,123.18,162891.0,No,59,268.13,321.53,Fermoy,Option 3a - Reduce Premium and Benefits,N,N,N,N,Y,Inactive
10,30/10/2020,121.28,366500.0,No,46,140.36,184.7,Cork,Option 1 - 5 year increase,Y,N,N,N,Y,Active
10,16/11/2020,191.45,101805.5,No,69,239.14,366.44,East Gate,Option 1 - 5 year increase,N,N,N,N,Y,Active
10,07/12/2020,57.03,69570.5,No,46,72.29,88.51,Dublin,Option 1 - 5 year increase,N,N,N,N,Y,Active
10,14/12/2020,256.17,244334.0,Yes,49,347.71,409.69,Dublin,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,07/12/2020,157.23,244334.0,Yes,52,235.43,284.07,Fermoy,Option 1 - 5 year increase,Y,N,N,N,Y,Inactive
10,07/12/2020,104.33,281799.0,Yes,45,169.18,192.07,Dublin,Option 1 - 5 year increase,N,N,Y,N,N,Active
10,10/12/2020,98.0,300000.0,Yes,41,143.78,171.44,Dublin,Option 1 - 5 year increase,N,N,N,N,Y,Active
10,07/12/2020,517.57,578813.0,No,62,721.57,974.15,Fermoy,Option 1 - 5 year increase,Y,N,N,N,Y,Active
10,04/01/2021,57.89,34729.0,Yes,51,73.15,88.41,Fermoy,Option 3 - Maintain current premium and reduce benefits,N,N,Y,N,N,Inactive
10,10/02/2021,94.75,296459.0,No,49,182.49,215.86,Roscommon,Lapsed Immediately,N,Y,N,N,Y,Inactive
10,08/03/2021,160.88,225488.5,No,58,263.88,318.72,Cork,Option 3 - Maintain current premium and reduce benefits,Y,N,N,N,Y,Active
10,12/07/2021,158.03,162891.0,Yes,52,203.81,265.79,Fermoy,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,01/12/2020,134.03,252479.0,No,54,313.31,335.25,Dublin,Option 3 - Maintain current premium and reduce benefits,N,N,N,N,Y,Inactive
10,22/12/2020,318.74,223974.5,Yes,61,616.21,708.7,Fermoy,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,01/12/2020,177.3,244334.0,No,58,249.78,312.71,Fermoy,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,24/12/2020,128.11,244334.0,No,52,158.62,237.31,Fermoy,Option 1 - 5 year increase,N,N,N,N,Y,Active
10,21/12/2020,150.92,179180.0,No,61,276.8,331.64,Galway,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,15/12/2020,83.39,36651.0,Yes,51,121.54,139.19,Dublin,Option 1 - 5 year increase,N,N,Y,N,N,Inactive
10,29/12/2020,54.69,147184.0,No,51,62.32,96.66,Cork,Option 3a - Reduce Premium and Benefits,Y,N,Y,N,N,Active
10,20/01/2021,57.98,146600.0,No,53,111.39,124.75,Dublin,Option 1a - Other Premium Increase,Y,N,N,N,Y,Active
10,20/01/2021,84.41,81445.0,Yes,49,156.9,176.93,Moynalty,Lapsed Immediately,N,N,N,N,Y,Active
